Skip to feedback
Index of /data/realtime2/
[ICO]	Name	Last modified	Size	Description
[TXT]	46244.swdir2	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha2)
[TXT]	46244.swr1	2025-06-10 20:20	1.3M	Spectral Wave Data (r1)
[TXT]	46244.swr2	2025-06-10 20:20	1.3M	Spectral Wave Data (r2)
[TXT]	46244.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	46246.data_spec	2025-06-10 20:10	405K	Raw Spectral Wave Data
[TXT]	46246.spec	2025-06-10 20:10	61K	Spectral Wave Summary Data
[TXT]	46246.swdir	2025-06-10 20:10	401K	Spectral Wave Data (alpha1)
[TXT]	46246.swdir2	2025-06-10 20:10	400K	Spectral Wave Data (alpha2)
[TXT]	46246.swr1	2025-06-10 20:10	374K	Spectral Wave Data (r1)
[TXT]	46246.swr2	2025-06-10 20:10	374K	Spectral Wave Data (r2)
[TXT]	46246.txt	2025-06-10 20:10	82K	Standard Meteorological Data
[TXT]	46248.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	46248.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	46248.swdir	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha1)
[TXT]	46248.swdir2	2025-06-10 20:10	970K	Spectral Wave Data (alpha2)
[TXT]	46248.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	46248.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	46248.txt	2025-06-10 20:10	202K	Standard Meteorological Data
[TXT]	46251.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	46251.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	46251.swdir	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha1)
[TXT]	46251.swdir2	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha2)
[TXT]	46251.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	46251.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	46251.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	46253.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	46253.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	46253.swdir	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha1)
[TXT]	46253.swdir2	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha2)
[TXT]	46253.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	46253.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	46253.txt	2025-06-10 20:10	202K	Standard Meteorological Data
[TXT]	46254.data_spec	2025-06-10 20:25	1.0M	Raw Spectral Wave Data
[TXT]	46254.spec	2025-06-10 20:25	150K	Spectral Wave Summary Data
[TXT]	46254.swdir	2025-06-10 20:25	1.0M	Spectral Wave Data (alpha1)
[TXT]	46254.swdir2	2025-06-10 20:25	1.0M	Spectral Wave Data (alpha2)
[TXT]	46254.swr1	2025-06-10 20:25	915K	Spectral Wave Data (r1)
[TXT]	46254.swr2	2025-06-10 20:25	913K	Spectral Wave Data (r2)
[TXT]	46254.txt	2025-06-10 20:25	202K	Standard Meteorological Data
[TXT]	46256.data_spec	2025-06-10 20:20	1.0M	Raw Spectral Wave Data
[TXT]	46256.spec	2025-06-10 20:20	150K	Spectral Wave Summary Data
[TXT]	46256.swdir	2025-06-10 20:20	1.0M	Spectral Wave Data (alpha1)
[TXT]	46256.swdir2	2025-06-10 20:20	1.0M	Spectral Wave Data (alpha2)
[TXT]	46256.swr1	2025-06-10 20:20	913K	Spectral Wave Data (r1)
[TXT]	46256.swr2	2025-06-10 20:20	913K	Spectral Wave Data (r2)
[TXT]	46256.txt	2025-06-10 20:20	201K	Standard Meteorological Data
[TXT]	46258.data_spec	2025-06-10 20:20	1.0M	Raw Spectral Wave Data
[TXT]	46258.spec	2025-06-10 20:20	150K	Spectral Wave Summary Data
[TXT]	46258.swdir	2025-06-10 20:20	1.0M	Spectral Wave Data (alpha1)
[TXT]	46258.swdir2	2025-06-10 20:20	1.0M	Spectral Wave Data (alpha2)
[TXT]	46258.swr1	2025-06-10 20:20	912K	Spectral Wave Data (r1)
[TXT]	46258.swr2	2025-06-10 20:20	912K	Spectral Wave Data (r2)
[TXT]	46258.txt	2025-06-10 20:20	201K	Standard Meteorological Data
[TXT]	46259.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	46259.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	46259.swdir	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha1)
[TXT]	46259.swdir2	2025-06-10 20:10	971K	Spectral Wave Data (alpha2)
[TXT]	46259.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	46259.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	46259.txt	2025-06-10 20:10	202K	Standard Meteorological Data
[TXT]	46266.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	46266.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	46266.swdir	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha1)
[TXT]	46266.swdir2	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha2)
[TXT]	46266.swr1	2025-06-10 20:10	914K	Spectral Wave Data (r1)
[TXT]	46266.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	46266.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	46267.adcp	2025-06-10 20:20	61K	Acoustic Doppler Current Profiler Data
[TXT]	46267.data_spec	2025-06-10 20:20	1.5M	Raw Spectral Wave Data
[TXT]	46267.spec	2025-06-10 20:20	150K	Spectral Wave Summary Data
[TXT]	46267.swdir	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha1)
[TXT]	46267.swdir2	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha2)
[TXT]	46267.swr1	2025-06-10 20:20	1.3M	Spectral Wave Data (r1)
[TXT]	46267.swr2	2025-06-10 20:20	1.3M	Spectral Wave Data (r2)
[TXT]	46267.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	46268.adcp	2025-06-10 20:20	60K	Acoustic Doppler Current Profiler Data
[TXT]	46268.data_spec	2025-06-10 20:20	1.4M	Raw Spectral Wave Data
[TXT]	46268.spec	2025-06-10 20:20	148K	Spectral Wave Summary Data
[TXT]	46268.swdir	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha1)
[TXT]	46268.swdir2	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha2)
[TXT]	46268.swr1	2025-06-10 20:20	1.3M	Spectral Wave Data (r1)
[TXT]	46268.swr2	2025-06-10 20:20	1.3M	Spectral Wave Data (r2)
[TXT]	46268.txt	2025-06-10 20:25	199K	Standard Meteorological Data
[TXT]	46274.data_spec	2025-06-10 20:10	969K	Raw Spectral Wave Data
[TXT]	46274.spec	2025-06-10 20:10	146K	Spectral Wave Summary Data
[TXT]	46274.swdir	2025-06-10 20:10	963K	Spectral Wave Data (alpha1)
[TXT]	46274.swdir2	2025-06-10 20:10	963K	Spectral Wave Data (alpha2)
[TXT]	46274.swr1	2025-06-10 20:10	896K	Spectral Wave Data (r1)
[TXT]	46274.swr2	2025-06-10 20:10	896K	Spectral Wave Data (r2)
[TXT]	46274.txt	2025-06-10 20:10	196K	Standard Meteorological Data
[TXT]	46275.adcp	2025-06-10 20:20	52K	Acoustic Doppler Current Profiler Data
[TXT]	46275.data_spec	2025-06-10 20:20	1.5M	Raw Spectral Wave Data
[TXT]	46275.spec	2025-06-10 20:20	150K	Spectral Wave Summary Data
[TXT]	46275.swdir	2025-06-10 20:20	1.5M	Spectral Wave Data (alpha1)
[TXT]	46275.swdir2	2025-06-10 20:20	1.5M	Spectral Wave Data (alpha2)
[TXT]	46275.swr1	2025-06-10 20:20	1.4M	Spectral Wave Data (r1)
[TXT]	46275.swr2	2025-06-10 20:20	1.4M	Spectral Wave Data (r2)
[TXT]	46275.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	46276.adcp	2025-06-10 20:20	70K	Acoustic Doppler Current Profiler Data
[TXT]	46276.data_spec	2025-06-10 20:25	1.5M	Raw Spectral Wave Data
[TXT]	46276.spec	2025-06-10 20:20	150K	Spectral Wave Summary Data
[TXT]	46276.swdir	2025-06-10 20:25	1.5M	Spectral Wave Data (alpha1)
[TXT]	46276.swdir2	2025-06-10 20:25	1.5M	Spectral Wave Data (alpha2)
[TXT]	46276.swr1	2025-06-10 20:25	1.4M	Spectral Wave Data (r1)
[TXT]	46276.swr2	2025-06-10 20:25	1.4M	Spectral Wave Data (r2)
[TXT]	46276.txt	2025-06-10 20:20	201K	Standard Meteorological Data
[TXT]	46277.adcp	2025-06-10 20:15	44K	Acoustic Doppler Current Profiler Data
[TXT]	46277.data_spec	2025-06-10 20:20	1.5M	Raw Spectral Wave Data
[TXT]	46277.spec	2025-06-10 20:15	150K	Spectral Wave Summary Data
[TXT]	46277.swdir	2025-06-10 20:20	1.5M	Spectral Wave Data (alpha1)
[TXT]	46277.swdir2	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha2)
[TXT]	46277.swr1	2025-06-10 20:20	1.4M	Spectral Wave Data (r1)
[TXT]	46277.swr2	2025-06-10 20:20	1.4M	Spectral Wave Data (r2)
[TXT]	46277.txt	2025-06-10 20:20	201K	Standard Meteorological Data
[TXT]	46278.adcp	2025-06-10 20:00	68K	Acoustic Doppler Current Profiler Data
[TXT]	46278.data_spec	2025-06-10 20:25	1.5M	Raw Spectral Wave Data
[TXT]	46278.spec	2025-06-10 20:25	150K	Spectral Wave Summary Data
[TXT]	46278.swdir	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha1)
[TXT]	46278.swdir2	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha2)
[TXT]	46278.swr1	2025-06-10 20:25	1.3M	Spectral Wave Data (r1)
[TXT]	46278.swr2	2025-06-10 20:25	1.3M	Spectral Wave Data (r2)
[TXT]	46278.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	46279.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	46279.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	46279.swdir	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha1)
[TXT]	46279.swdir2	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha2)
[TXT]	46279.swr1	2025-06-10 20:10	916K	Spectral Wave Data (r1)
[TXT]	46279.swr2	2025-06-10 20:10	914K	Spectral Wave Data (r2)
[TXT]	46279.txt	2025-06-10 20:10	202K	Standard Meteorological Data
[TXT]	46280.data_spec	2025-06-10 19:40	1.0M	Raw Spectral Wave Data
[TXT]	46280.spec	2025-06-10 19:40	150K	Spectral Wave Summary Data
[TXT]	46280.txt	2025-06-10 19:40	201K	Standard Meteorological Data
[TXT]	46281.data_spec	2025-06-10 20:20	1.0M	Raw Spectral Wave Data
[TXT]	46281.spec	2025-06-10 20:20	150K	Spectral Wave Summary Data
[TXT]	46281.txt	2025-06-10 20:20	201K	Standard Meteorological Data
[TXT]	46283.data_spec	2025-06-10 20:05	1.0M	Raw Spectral Wave Data
[TXT]	46283.spec	2025-06-10 20:05	150K	Spectral Wave Summary Data
[TXT]	46283.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	46284.adcp	2025-06-10 19:55	69K	Acoustic Doppler Current Profiler Data
[TXT]	46284.data_spec	2025-06-10 19:55	1.5M	Raw Spectral Wave Data
[TXT]	46284.spec	2025-06-10 19:55	149K	Spectral Wave Summary Data
[TXT]	46284.swdir	2025-06-10 19:55	1.5M	Spectral Wave Data (alpha1)
[TXT]	46284.swdir2	2025-06-10 19:55	1.4M	Spectral Wave Data (alpha2)
[TXT]	46284.swr1	2025-06-10 19:55	1.4M	Spectral Wave Data (r1)
[TXT]	46284.swr2	2025-06-10 19:55	1.3M	Spectral Wave Data (r2)
[TXT]	46284.txt	2025-06-10 19:55	201K	Standard Meteorological Data
[TXT]	46304.txt	2025-06-10 20:05	658	Standard Meteorological Data
[TXT]	46402.dart	2025-06-10 18:20	132K	Water Column Height (DART) Data
[TXT]	46403.dart	2025-06-10 20:15	97K	Water Column Height (DART) Data
[TXT]	46404.dart	2025-06-10 18:25	125K	Water Column Height (DART) Data
[TXT]	46407.dart	2025-06-10 18:25	64K	Water Column Height (DART) Data
[TXT]	46410.dart	2025-06-10 20:15	247K	Water Column Height (DART) Data
[TXT]	46411.dart	2025-06-10 18:25	102K	Water Column Height (DART) Data
[TXT]	46413.dart	2025-06-10 18:25	115K	Water Column Height (DART) Data
[TXT]	46414.dart	2025-06-02 05:15	34K	Water Column Height (DART) Data
[TXT]	46415.dart	2025-06-10 18:25	132K	Water Column Height (DART) Data
[TXT]	46416.dart	2025-06-10 18:25	20K	Water Column Height (DART) Data
[TXT]	46419.dart	2025-06-10 18:20	130K	Water Column Height (DART) Data
[TXT]	48400.txt	2025-06-10 18:55	55K	Standard Meteorological Data
[TXT]	51000.data_spec	2025-06-10 20:15	1.4M	Raw Spectral Wave Data
[TXT]	51000.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	51000.supl	2025-06-10 20:20	307K	Supplemental Measurements Data
[TXT]	51000.swdir	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha1)
[TXT]	51000.swdir2	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha2)
[TXT]	51000.swr1	2025-06-10 20:15	1.3M	Spectral Wave Data (r1)
[TXT]	51000.swr2	2025-06-10 20:15	1.3M	Spectral Wave Data (r2)
[TXT]	51000.txt	2025-06-10 20:20	600K	Standard Meteorological Data
[TXT]	51001.data_spec	2025-06-10 20:15	1.4M	Raw Spectral Wave Data
[TXT]	51001.spec	2025-06-10 20:10	148K	Spectral Wave Summary Data
[TXT]	51001.supl	2025-06-10 20:20	307K	Supplemental Measurements Data
[TXT]	51001.swdir	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha1)
[TXT]	51001.swdir2	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha2)
[TXT]	51001.swr1	2025-06-10 20:15	1.3M	Spectral Wave Data (r1)
[TXT]	51001.swr2	2025-06-10 20:15	1.3M	Spectral Wave Data (r2)
[TXT]	51001.txt	2025-06-10 20:20	601K	Standard Meteorological Data
[TXT]	51002.data_spec	2025-06-10 20:15	1.4M	Raw Spectral Wave Data
[TXT]	51002.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	51002.supl	2025-06-10 20:20	307K	Supplemental Measurements Data
[TXT]	51002.swdir	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha1)
[TXT]	51002.swdir2	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha2)
[TXT]	51002.swr1	2025-06-10 20:15	1.3M	Spectral Wave Data (r1)
[TXT]	51002.swr2	2025-06-10 20:15	1.3M	Spectral Wave Data (r2)
[TXT]	51002.txt	2025-06-10 20:20	600K	Standard Meteorological Data
[TXT]	51004.data_spec	2025-06-10 20:15	1.4M	Raw Spectral Wave Data
[TXT]	51004.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	51004.supl	2025-06-10 20:20	306K	Supplemental Measurements Data
[TXT]	51004.swdir	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha1)
[TXT]	51004.swdir2	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha2)
[TXT]	51004.swr1	2025-06-10 20:15	1.3M	Spectral Wave Data (r1)
[TXT]	51004.swr2	2025-06-10 20:15	1.3M	Spectral Wave Data (r2)
[TXT]	51004.txt	2025-06-10 20:20	600K	Standard Meteorological Data
[TXT]	51045.ocean	2025-06-10 19:45	179K	Oceanographic Data
[TXT]	51101.data_spec	2025-06-10 20:15	1.4M	Raw Spectral Wave Data
[TXT]	51101.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	51101.supl	2025-06-10 20:20	306K	Supplemental Measurements Data
[TXT]	51101.swdir	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha1)
[TXT]	51101.swdir2	2025-06-10 20:15	1.3M	Spectral Wave Data (alpha2)
[TXT]	51101.swr1	2025-06-10 20:15	1.3M	Spectral Wave Data (r1)
[TXT]	51101.swr2	2025-06-10 20:15	1.3M	Spectral Wave Data (r2)
[TXT]	51101.txt	2025-06-10 20:20	600K	Standard Meteorological Data
[TXT]	51201.data_spec	2025-06-10 20:05	1.0M	Raw Spectral Wave Data
[TXT]	51201.spec	2025-06-10 20:05	150K	Spectral Wave Summary Data
[TXT]	51201.swdir	2025-06-10 20:05	924K	Spectral Wave Data (alpha1)
[TXT]	51201.swdir2	2025-06-10 20:05	924K	Spectral Wave Data (alpha2)
[TXT]	51201.swr1	2025-06-10 20:05	913K	Spectral Wave Data (r1)
[TXT]	51201.swr2	2025-06-10 20:05	913K	Spectral Wave Data (r2)
[TXT]	51201.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	51202.adcp	2025-06-10 20:15	70K	Acoustic Doppler Current Profiler Data
[TXT]	51202.data_spec	2025-06-10 20:20	1.5M	Raw Spectral Wave Data
[TXT]	51202.spec	2025-06-10 20:15	150K	Spectral Wave Summary Data
[TXT]	51202.swdir	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha1)
[TXT]	51202.swdir2	2025-06-10 20:20	1.4M	Spectral Wave Data (alpha2)
[TXT]	51202.swr1	2025-06-10 20:20	1.4M	Spectral Wave Data (r1)
[TXT]	51202.swr2	2025-06-10 20:20	1.4M	Spectral Wave Data (r2)
[TXT]	51202.txt	2025-06-10 20:20	198K	Standard Meteorological Data
[TXT]	51205.data_spec	2025-05-27 01:05	971K	Raw Spectral Wave Data
[TXT]	51205.spec	2025-05-27 01:05	148K	Spectral Wave Summary Data
[TXT]	51205.swdir	2025-05-27 01:05	908K	Spectral Wave Data (alpha1)
[TXT]	51205.swdir2	2025-05-27 01:05	920K	Spectral Wave Data (alpha2)
[TXT]	51205.swr1	2025-05-27 01:05	897K	Spectral Wave Data (r1)
[TXT]	51205.swr2	2025-05-27 01:05	897K	Spectral Wave Data (r2)
[TXT]	51205.txt	2025-05-27 01:11	197K	Standard Meteorological Data
[TXT]	51206.data_spec	2025-06-10 20:20	258K	Raw Spectral Wave Data
[TXT]	51206.spec	2025-06-10 20:20	39K	Spectral Wave Summary Data
[TXT]	51206.swdir	2025-06-10 20:20	243K	Spectral Wave Data (alpha1)
[TXT]	51206.swdir2	2025-06-10 20:20	243K	Spectral Wave Data (alpha2)
[TXT]	51206.swr1	2025-06-10 20:20	238K	Spectral Wave Data (r1)
[TXT]	51206.swr2	2025-06-10 20:20	238K	Spectral Wave Data (r2)
[TXT]	51206.txt	2025-06-10 20:20	52K	Standard Meteorological Data
[TXT]	51207.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	51207.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	51207.swdir	2025-06-10 20:10	915K	Spectral Wave Data (alpha1)
[TXT]	51207.swdir2	2025-06-10 20:10	921K	Spectral Wave Data (alpha2)
[TXT]	51207.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	51207.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	51207.txt	2025-06-10 20:10	200K	Standard Meteorological Data
[TXT]	51208.data_spec	2025-06-10 19:40	1.0M	Raw Spectral Wave Data
[TXT]	51208.spec	2025-06-10 19:40	150K	Spectral Wave Summary Data
[TXT]	51208.swdir	2025-06-10 19:40	923K	Spectral Wave Data (alpha1)
[TXT]	51208.swdir2	2025-06-10 19:40	929K	Spectral Wave Data (alpha2)
[TXT]	51208.swr1	2025-06-10 19:40	911K	Spectral Wave Data (r1)
[TXT]	51208.swr2	2025-06-10 19:40	911K	Spectral Wave Data (r2)
[TXT]	51208.txt	2025-06-10 19:45	199K	Standard Meteorological Data
[TXT]	51209.data_spec	2025-06-10 20:20	94K	Raw Spectral Wave Data
[TXT]	51209.spec	2025-06-10 20:20	14K	Spectral Wave Summary Data
[TXT]	51209.swdir	2025-06-10 20:20	90K	Spectral Wave Data (alpha1)
[TXT]	51209.swdir2	2025-06-10 20:20	90K	Spectral Wave Data (alpha2)
[TXT]	51209.swr1	2025-06-10 20:20	86K	Spectral Wave Data (r1)
[TXT]	51209.swr2	2025-06-10 20:20	86K	Spectral Wave Data (r2)
[TXT]	51209.txt	2025-06-10 20:25	19K	Standard Meteorological Data
[TXT]	51210.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	51210.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	51210.swdir	2025-06-10 20:10	915K	Spectral Wave Data (alpha1)
[TXT]	51210.swdir2	2025-06-10 20:10	919K	Spectral Wave Data (alpha2)
[TXT]	51210.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	51210.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	51210.txt	2025-06-10 20:10	200K	Standard Meteorological Data
[TXT]	51211.adcp	2025-06-10 20:25	65K	Acoustic Doppler Current Profiler Data
[TXT]	51211.data_spec	2025-06-10 20:25	1.5M	Raw Spectral Wave Data
[TXT]	51211.spec	2025-06-10 20:25	149K	Spectral Wave Summary Data
[TXT]	51211.swdir	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha1)
[TXT]	51211.swdir2	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha2)
[TXT]	51211.swr1	2025-06-10 20:25	1.4M	Spectral Wave Data (r1)
[TXT]	51211.swr2	2025-06-10 20:25	1.4M	Spectral Wave Data (r2)
[TXT]	51211.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	51212.adcp	2025-06-10 20:25	63K	Acoustic Doppler Current Profiler Data
[TXT]	51212.data_spec	2025-06-10 20:25	1.5M	Raw Spectral Wave Data
[TXT]	51212.spec	2025-06-10 20:25	150K	Spectral Wave Summary Data
[TXT]	51212.swdir	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha1)
[TXT]	51212.swdir2	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha2)
[TXT]	51212.swr1	2025-06-10 20:25	1.4M	Spectral Wave Data (r1)
[TXT]	51212.swr2	2025-06-10 20:25	1.4M	Spectral Wave Data (r2)
[TXT]	51212.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	51213.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	51213.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	51213.swdir	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha1)
[TXT]	51213.swdir2	2025-06-10 20:10	1.0M	Spectral Wave Data (alpha2)
[TXT]	51213.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	51213.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	51213.txt	2025-06-10 20:10	200K	Standard Meteorological Data
[TXT]	51214.adcp	2025-06-10 20:25	66K	Acoustic Doppler Current Profiler Data
[TXT]	51214.data_spec	2025-06-10 20:25	1.5M	Raw Spectral Wave Data
[TXT]	51214.spec	2025-06-10 20:25	150K	Spectral Wave Summary Data
[TXT]	51214.swdir	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha1)
[TXT]	51214.swdir2	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha2)
[TXT]	51214.swr1	2025-06-10 20:25	1.4M	Spectral Wave Data (r1)
[TXT]	51214.swr2	2025-06-10 20:25	1.4M	Spectral Wave Data (r2)
[TXT]	51214.txt	2025-06-10 20:25	201K	Standard Meteorological Data
[TXT]	51407.dart	2025-05-13 00:25	125K	Water Column Height (DART) Data
[TXT]	51425.dart	2025-06-10 18:20	131K	Water Column Height (DART) Data
[TXT]	52200.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	52200.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	52200.swdir	2025-06-10 20:10	942K	Spectral Wave Data (alpha1)
[TXT]	52200.swdir2	2025-06-10 20:10	941K	Spectral Wave Data (alpha2)
[TXT]	52200.swr1	2025-06-10 20:10	912K	Spectral Wave Data (r1)
[TXT]	52200.swr2	2025-06-10 20:10	912K	Spectral Wave Data (r2)
[TXT]	52200.txt	2025-06-10 20:10	201K	Standard Meteorological Data
[TXT]	52201.adcp	2025-06-10 18:55	5.5K	Acoustic Doppler Current Profiler Data
[TXT]	52201.data_spec	2025-06-10 20:25	188K	Raw Spectral Wave Data
[TXT]	52201.spec	2025-06-10 20:25	19K	Spectral Wave Summary Data
[TXT]	52201.swdir	2025-06-10 20:25	180K	Spectral Wave Data (alpha1)
[TXT]	52201.swdir2	2025-06-10 20:25	181K	Spectral Wave Data (alpha2)
[TXT]	52201.swr1	2025-06-10 20:25	174K	Spectral Wave Data (r1)
[TXT]	52201.swr2	2025-06-10 20:25	174K	Spectral Wave Data (r2)
[TXT]	52201.txt	2025-06-10 20:25	25K	Standard Meteorological Data
[TXT]	52202.data_spec	2025-06-10 20:10	1.0M	Raw Spectral Wave Data
[TXT]	52202.spec	2025-06-10 20:10	150K	Spectral Wave Summary Data
[TXT]	52202.swdir	2025-06-10 20:10	917K	Spectral Wave Data (alpha1)
[TXT]	52202.swdir2	2025-06-10 20:10	919K	Spectral Wave Data (alpha2)
[TXT]	52202.swr1	2025-06-10 20:10	913K	Spectral Wave Data (r1)
[TXT]	52202.swr2	2025-06-10 20:10	913K	Spectral Wave Data (r2)
[TXT]	52202.txt	2025-06-10 20:10	200K	Standard Meteorological Data
[TXT]	52211.adcp	2025-04-29 23:10	46K	Acoustic Doppler Current Profiler Data
[TXT]	52211.data_spec	2025-04-30 04:40	1.4M	Raw Spectral Wave Data
[TXT]	52211.spec	2025-04-30 04:40	148K	Spectral Wave Summary Data
[TXT]	52211.swdir	2025-04-30 04:40	1.3M	Spectral Wave Data (alpha1)
[TXT]	52211.swdir2	2025-04-30 04:40	1.3M	Spectral Wave Data (alpha2)
[TXT]	52211.swr1	2025-04-30 04:40	1.3M	Spectral Wave Data (r1)
[TXT]	52211.swr2	2025-04-30 04:40	1.3M	Spectral Wave Data (r2)
[TXT]	52211.txt	2025-04-30 04:56	196K	Standard Meteorological Data
[TXT]	52212.adcp	2025-06-10 20:20	50K	Acoustic Doppler Current Profiler Data
[TXT]	52212.data_spec	2025-06-10 20:20	1.2M	Raw Spectral Wave Data
[TXT]	52212.spec	2025-06-10 20:20	124K	Spectral Wave Summary Data
[TXT]	52212.swdir	2025-06-10 20:20	1.2M	Spectral Wave Data (alpha1)
[TXT]	52212.swdir2	2025-06-10 20:20	1.2M	Spectral Wave Data (alpha2)
[TXT]	52212.swr1	2025-06-10 20:20	1.1M	Spectral Wave Data (r1)
[TXT]	52212.swr2	2025-06-10 20:20	1.1M	Spectral Wave Data (r2)
[TXT]	52212.txt	2025-06-10 20:20	167K	Standard Meteorological Data
[TXT]	52213.adcp	2025-06-10 20:25	45K	Acoustic Doppler Current Profiler Data
[TXT]	52213.data_spec	2025-06-10 20:25	1.5M	Raw Spectral Wave Data
[TXT]	52213.spec	2025-06-10 20:25	150K	Spectral Wave Summary Data
[TXT]	52213.swdir	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha1)
[TXT]	52213.swdir2	2025-06-10 20:25	1.4M	Spectral Wave Data (alpha2)
[TXT]	52213.swr1	2025-06-10 20:25	1.4M	Spectral Wave Data (r1)
[TXT]	52213.swr2	2025-06-10 20:25	1.4M	Spectral Wave Data (r2)
